arrival_year,arrival_month,booking_status,stays_in_weekend_nights,stays_in_week_nights,market_segment_type,avg_price_per_room
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Online TA,124.2
2016,11,1,0,2,Direct,134.0
2016,11,1,0,2,Online TA,88.0
2016,11,1,0,2,Online TA,97.2
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Online TA,90.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Online TA,124.2
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Online TA,90.0
2016,11,1,1,2,Online TA,122.4
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Online TA,124.2
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,1,2,Online TA,97.2
2016,11,1,1,2,Offline TA/TO,89.0
2016,11,1,2,5,Online TA,126.0
2016,11,1,2,6,Direct,155.5
2016,11,1,4,9,Direct,104.4
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Online TA,140.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Online TA,150.0
2016,11,1,0,1,Online TA,130.0
2016,11,1,0,1,Online TA,130.0
2016,11,1,0,1,Direct,105.0
2016,11,1,0,1,Online TA,130.0
2016,11,1,0,1,Online TA,150.0
2016,11,1,0,1,Online TA,140.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Online TA,130.0
2016,11,1,0,1,Online TA,150.0
2016,11,1,0,1,Online TA,130.0
2016,11,1,0,1,Online TA,130.0
2016,11,1,0,1,Online TA,130.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Online TA,150.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Online TA,150.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Online TA,130.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Online TA,130.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Online TA,150.0
2016,11,1,0,1,Online TA,150.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Online TA,150.0
2016,11,1,0,1,Online TA,130.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Groups,75.0
2016,11,1,0,1,Online TA,140.0
2016,11,1,0,1,Online TA,140.0
2016,11,1,0,1,Direct,89.0
2016,11,1,0,1,Groups,75.0
2016,11,1,1,1,Online TA,106.2
2016,11,1,1,1,Online TA,79.2
2016,11,1,2,1,Online TA,125.62
2016,11,1,2,1,Online TA,114.09
2016,11,1,2,3,Online TA,127.94
2016,11,1,4,6,Online TA,148.91
2016,11,1,4,11,Online TA,131.57
2016,11,1,8,21,Direct,212.0
2016,11,1,1,0,Online TA,79.2
2016,11,1,1,0,Direct,150.0
2016,11,1,2,0,Online TA,194.5
2016,11,1,2,2,Online TA,151.94
2016,11,1,2,2,Online TA,165.75
2016,11,1,2,2,Online TA,117.68
2016,11,1,2,2,Online TA,151.94
2016,11,1,2,2,Online TA,146.6
2016,11,1,2,2,Online TA,165.75
2016,11,1,2,2,Online TA,145.8
2016,11,1,2,2,Online TA,146.6
2016,11,1,2,2,Online TA,146.6
2016,11,1,2,3,Online TA,125.12
2016,11,1,2,3,Online TA,150.22
2016,11,1,2,3,Online TA,157.14
2016,11,1,2,3,Online TA,189.55
2016,11,1,2,4,Online TA,168.38
2016,11,1,2,5,Online TA,172.23
2016,11,1,2,5,Online TA,212.06
2016,11,1,2,5,Online TA,177.09
2016,11,1,2,4,Corporate,79.0
2016,11,1,2,5,Offline TA/TO,78.2
2016,11,1,1,1,Online TA,150.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,62.8
2016,11,1,1,2,Groups,62.8
2016,11,1,1,2,Groups,62.8
2016,11,1,1,1,Online TA,6.0
2016,11,1,1,1,Online TA,150.0
2016,11,1,1,2,Offline TA/TO,59.5
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,62.8
2016,11,1,1,2,Groups,62.8
2016,11,1,1,2,Groups,62.8
2016,11,1,1,2,Groups,62.8
2016,11,1,1,2,Groups,62.8
2016,11,1,1,2,Groups,62.8
2016,11,1,1,2,Groups,62.8
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,62.8
2016,11,1,1,2,Groups,62.8
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,62.8
2016,11,1,1,2,Groups,62.8
2016,11,1,1,2,Groups,62.8
2016,11,1,1,2,Groups,62.8
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,62.8
2016,11,1,1,2,Groups,62.8
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,62.8
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,62.8
2016,11,1,1,2,Groups,62.8
2016,11,1,1,2,Groups,62.8
2016,11,1,1,2,Aviation,95.0
2016,11,1,1,2,Online TA,133.98
2016,11,1,1,2,Groups,62.8
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Corporate,106.0
2016,11,1,1,2,Groups,62.8
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,62.8
2016,11,1,1,2,Groups,62.8
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Online TA,161.1
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,100.0
2016,11,1,1,2,Groups,62.8
2016,11,1,1,2,Groups,62.8
2016,11,1,1,2,Groups,62.8
2016,11,1,1,2,Groups,62.8
2016,11,1,1,3,Direct,189.0
2016,11,1,1,3,Online TA,152.2
2016,11,1,1,3,Aviation,79.0
2016,11,1,1,3,Online TA,173.0
2016,11,1,1,3,Online TA,136.06
2016,11,1,1,3,Online TA,148.0
2016,11,1,1,3,Online TA,147.6
2016,11,1,1,3,Online TA,220.0
2016,11,1,1,5,Online TA,156.92
2016,11,1,0,2,Online TA,143.28
2016,11,1,0,2,Offline TA/TO,59.5
2016,11,1,0,2,Online TA,143.28
2016,11,1,0,4,Offline TA/TO,216.0
2016,11,1,0,5,Online TA,131.52
2016,11,1,0,1,Offline TA/TO,170.0
2016,11,1,0,1,Direct,201.0
2016,11,1,0,1,Corporate,103.0
2016,11,1,0,2,Online TA,145.69
2016,11,1,0,2,Online TA,145.69
2016,11,1,0,3,Online TA,125.99
2016,11,1,0,3,Online TA,127.37
2016,11,1,0,3,Online TA,176.67
2016,11,1,0,4,Direct,178.75
2016,11,1,0,4,Online TA,212.72
2016,11,1,0,1,Online TA,120.0
2016,11,1,0,1,Aviation,95.0
2016,11,1,0,1,Online TA,120.0
2016,11,1,0,1,Offline TA/TO,99.0
2016,11,1,0,1,Online TA,120.0
2016,11,1,0,1,Direct,140.0
2016,11,1,0,1,Groups,51.4
2016,11,1,0,1,Online TA,140.0
2016,11,1,0,1,Groups,51.4
2016,11,1,0,1,Online TA,120.0
2016,11,1,0,1,Online TA,161.1
2016,11,1,0,1,Online TA,120.0
2016,11,1,0,2,Groups,62.8
2016,11,1,0,2,Groups,62.8
2016,11,1,0,2,Groups,62.8
2016,11,1,0,2,Groups,62.8
2016,11,1,0,2,Groups,62.8
2016,11,1,0,2,Groups,62.8
2016,11,1,0,2,Complementary,0.0
2016,11,1,0,2,Groups,62.8
2016,11,1,0,2,Groups,62.8
2016,11,1,0,2,Groups,62.8
2016,11,1,0,2,Groups,62.8
2016,11,1,0,2,Groups,62.8
2016,11,1,0,2,Groups,62.8
2016,11,1,0,2,Groups,62.8
2016,11,1,0,2,Groups,62.8
2016,11,1,0,2,Groups,62.8
2016,11,1,1,3,Direct,104.18
2016,11,1,1,3,Direct,99.68
2016,11,1,0,1,Online TA,100.0
2016,11,1,0,2,Direct,79.2
2016,11,1,0,2,Groups,65.0
2016,11,1,0,2,Groups,65.0
2016,11,1,0,2,Groups,65.0
2016,11,1,0,2,Groups,65.0
2016,11,1,0,2,Online TA,113.4
2016,11,1,0,2,Groups,65.0
2016,11,1,0,2,Online TA,149.0
2016,11,1,0,2,Groups,65.0
2016,11,1,0,2,Groups,65.0
2016,11,1,0,2,Groups,65.0
2016,11,1,0,2,Online TA,88.0
2016,11,1,0,2,Online TA,79.2
2016,11,1,0,2,Online TA,130.0
2016,11,1,0,2,Online TA,106.2
2016,11,1,0,2,Online TA,79.2
2016,11,1,0,2,Online TA,131.4
2016,11,1,0,2,Groups,65.0
2016,11,1,0,2,Groups,65.0
2016,11,1,0,2,Online TA,79.2
2016,11,1,0,2,Groups,65.0
2016,11,1,0,2,Online TA,73.8
2016,11,1,0,2,Groups,65.0
2016,11,1,0,2,Groups,65.0
2016,11,1,0,2,Direct,79.2
2016,11,1,0,2,Groups,65.0
2016,11,1,0,2,Groups,65.0
2016,11,1,0,2,Groups,65.0
2016,11,1,0,2,Groups,65.0
2016,11,1,0,2,Online TA,130.0
2016,11,1,0,2,Groups,65.0
2016,11,1,0,2,Groups,65.0
2016,11,1,0,2,Groups,65.0
2016,11,1,1,2,Online TA,130.2
2016,11,1,1,2,Online TA,79.2
2016,11,1,1,2,Online TA,121.33
2016,11,1,1,2,Online TA,121.33
2016,11,1,1,2,Online TA,100.67
2016,11,1,1,2,Online TA,96.0
2016,11,1,1,2,Online TA,166.67
2016,11,1,1,2,Online TA,124.67
2016,11,1,1,2,Online TA,79.2
2016,11,1,1,2,Online TA,69.76
2016,11,1,1,2,Online TA,112.2
2016,11,1,1,2,Online TA,79.2
2016,11,1,1,2,Online TA,79.2
2016,11,1,2,2,Online TA,84.15
2016,11,1,2,2,Online TA,84.15
2016,11,1,2,4,Online TA,101.43
2016,11,1,2,5,Online TA,77.71
2016,11,1,2,5,Online TA,102.0
2016,11,1,2,5,Online TA,74.8
2016,11,1,2,3,Online TA,76.56
2016,11,1,0,1,Online TA,130.0
2016,11,1,0,1,Online TA,79.2
2016,11,1,0,1,Offline TA/TO,72.0
2016,11,1,1,1,Complementary,0.0
2016,11,1,1,1,Online TA,93.6
2016,11,1,1,1,Online TA,79.2
2016,11,1,1,1,Online TA,93.6
2016,11,1,1,1,Online TA,95.4
2016,11,1,1,1,Online TA,79.2
2016,11,1,2,1,Online TA,79.2
2016,11,1,2,1,Online TA,122.4
2016,11,1,2,1,Online TA,79.2
2016,11,1,2,1,Online TA,79.2
2016,11,1,2,1,Online TA,79.2
2016,11,1,2,1,Online TA,88.2
2016,11,1,2,1,Online TA,72.07
2016,11,1,2,1,Online TA,105.33
2016,11,1,2,1,Online TA,79.2
2016,11,1,2,1,Online TA,90.0
2016,11,1,2,2,Offline TA/TO,78.2
2016,11,1,2,2,Online TA,68.71
2016,11,1,2,2,Direct,85.75
2016,11,1,2,2,Direct,85.75
2016,11,1,2,2,Online TA,83.01
2016,11,1,2,2,Direct,85.75
2016,11,1,2,3,Online TA,70.55
2016,11,1,2,5,Online TA,90.63
2016,11,1,2,5,Online TA,72.0
2016,11,1,2,5,Online TA,102.83
2016,11,1,2,5,Online TA,72.0
2016,11,1,3,6,Online TA,71.87
2016,11,1,5,11,Online TA,70.87
2016,11,1,2,4,Online TA,87.5
2016,11,1,2,4,Online TA,124.67
2016,11,1,1,0,Online TA,93.6
2016,11,1,2,0,Online TA,93.6
2016,11,1,2,0,Online TA,95.0
2016,11,1,2,0,Offline TA/TO,55.08
2016,11,1,2,0,Online TA,79.2
2016,11,1,2,1,Online TA,88.0
2016,11,1,2,1,Online TA,79.2
2016,11,1,2,1,Online TA,71.28
2016,11,1,2,1,Online TA,114.0
2016,11,1,2,1,Online TA,124.2
2016,11,1,2,2,Online TA,96.9
2016,11,1,2,2,Online TA,100.63
2016,11,1,2,2,Online TA,91.0
2016,11,1,2,3,Online TA,96.9
2016,11,1,2,4,Offline TA/TO,68.0
2016,11,1,2,4,Corporate,79.0
2016,11,1,2,4,Online TA,74.8
2016,11,1,2,4,Online TA,76.27
2016,11,1,2,4,Online TA,74.8
2016,11,1,2,4,Online TA,88.4
2016,11,1,2,4,Online TA,96.9
2016,11,1,2,4,Online TA,85.27
2016,11,1,2,5,Online TA,143.65
2016,11,1,2,5,Online TA,74.8
2016,11,1,2,5,Online TA,97.0
2016,11,1,4,5,Online TA,107.64
2016,11,1,2,4,Online TA,147.9
2016,11,1,1,0,Online TA,88.0
2016,11,1,1,0,Online TA,96.0
2016,11,1,1,2,Corporate,106.0
2016,11,1,1,2,Online TA,79.2
2016,11,1,1,2,Online TA,104.0
2016,11,1,1,2,Online TA,95.0
2016,11,1,1,3,Direct,109.38
2016,11,1,1,3,Direct,100.38
2016,11,1,1,3,Online TA,75.9
2016,11,1,1,3,Online TA,75.9
2016,11,1,1,3,Online TA,75.9
2016,11,1,1,4,Online TA,129.2
2016,11,1,1,4,Online TA,107.1
2016,11,1,1,5,Online TA,88.4
2016,11,1,2,5,Offline TA/TO,80.0
2016,11,1,2,5,Online TA,74.8
2016,11,1,3,10,Online TA,75.82
2016,11,1,0,2,Online TA,90.0
2016,11,1,0,2,Online TA,67.5
2016,11,1,0,3,Online TA,95.4
2016,11,1,0,4,Online TA,74.8
2016,11,1,0,4,Online TA,88.4
2016,11,1,0,4,Online TA,96.9
2016,11,1,0,4,Online TA,106.25
2016,11,1,0,4,Online TA,106.25
2016,11,1,0,4,Online TA,97.0
2016,11,1,0,4,Online TA,99.48
2016,11,1,1,5,Online TA,88.4
2016,11,1,2,5,Online TA,74.8
2016,11,1,2,7,Online TA,79.14
2016,11,1,0,1,Direct,89.0
2016,11,1,0,1,Direct,105.0
2016,11,1,0,2,Online TA,88.0
2016,11,1,0,2,Online TA,173.7
2016,11,1,0,3,Online TA,91.8
2016,11,1,0,3,Offline TA/TO,75.0
2016,11,1,0,3,Online TA,80.08
2016,11,1,0,3,Online TA,90.0
2016,11,1,0,3,Online TA,122.4
2016,11,1,0,3,Offline TA/TO,67.5
2016,11,1,0,3,Corporate,77.0
2016,11,1,0,3,Online TA,126.0
2016,11,1,0,3,Offline TA/TO,75.0
2016,11,1,0,3,Offline TA/TO,67.5
2016,11,1,0,3,Corporate,77.0
2016,11,1,0,3,Offline TA/TO,67.5
2016,11,1,0,4,Online TA,74.8
2016,11,1,0,4,Online TA,57.6
2016,11,1,0,4,Direct,129.0
2016,11,1,0,4,Online TA,88.4
2016,11,1,0,4,Online TA,85.0
2016,11,1,0,4,Online TA,105.0
2016,11,1,0,4,Online TA,74.8
2016,11,1,0,4,Online TA,74.8
2016,11,1,0,4,Online TA,73.95
2016,11,1,2,4,Offline TA/TO,68.0
2016,11,1,2,4,Offline TA/TO,68.0
2016,11,1,2,4,Offline TA/TO,68.0
2016,11,1,2,4,Offline TA/TO,68.0
2016,11,1,2,4,Offline TA/TO,68.0
2016,11,1,2,4,Offline TA/TO,68.0
2016,11,1,4,10,Direct,90.79
2016,11,1,0,1,Online TA,84.6
2016,11,1,0,1,Corporate,67.0
2016,11,1,0,1,Groups,51.4
2016,11,1,0,1,Corporate,67.0
2016,11,1,0,1,Groups,51.4
2016,11,1,0,2,Online TA,103.0
2016,11,1,0,2,Groups,62.8
2016,11,1,0,2,Online TA,136.8
2016,11,1,0,2,Groups,62.8
2016,11,1,0,2,Groups,62.8
2016,11,1,0,2,Groups,62.8
2016,11,1,0,2,Online TA,88.0
2016,11,1,0,2,Groups,62.8
2016,11,1,0,2,Groups,62.8
2016,11,1,0,2,Groups,62.8
2016,11,1,0,2,Groups,62.8
2016,11,1,0,2,Online TA,88.0
2016,11,1,0,2,Online TA,88.0
2016,11,1,0,2,Groups,62.8
2016,11,1,0,2,Groups,62.8
2016,11,1,0,2,Groups,62.8
2016,11,1,0,2,Groups,62.8
2016,11,1,0,2,Groups,62.8
2016,11,1,0,2,Groups,62.8
2016,11,1,0,2,Groups,62.8
2016,11,1,0,3,Online TA,79.2
2016,11,1,0,3,Online TA,231.0
2016,11,1,0,3,Online TA,159.0
2016,11,1,0,3,Online TA,79.2
2016,11,1,0,3,Online TA,88.0
2016,11,1,0,3,Online TA,154.0
2016,11,1,0,3,Online TA,102.6
2016,11,1,0,3,Online TA,168.0
2016,11,1,0,3,Online TA,149.0
2016,11,1,1,3,Online TA,74.8
2016,11,1,1,3,Online TA,78.63
2016,11,1,1,3,Online TA,48.5
2016,11,1,1,3,Online TA,74.8
2016,11,1,1,3,Online TA,74.8
2016,11,1,1,3,Online TA,74.8
2016,11,1,2,3,Online TA,88.4
2016,11,1,2,3,Online TA,85.0
2016,11,1,2,4,Online TA,92.5
2016,11,1,2,4,Online TA,79.33
2016,11,1,2,5,Online TA,78.69
2016,11,1,2,3,Online TA,79.05
2016,11,1,4,11,Corporate,0.0
2016,11,1,0,1,Online TA,88.0
2016,11,1,0,1,Online TA,102.6
2016,11,1,0,1,Online TA,78.3
2016,11,1,0,1,Online TA,72.9
2016,11,1,0,2,Online TA,79.2
2016,11,1,0,2,Online TA,63.36
2016,11,1,0,2,Offline TA/TO,52.0
2016,11,1,0,2,Offline TA/TO,52.0
2016,11,1,0,2,Online TA,91.5
2016,11,1,0,2,Online TA,90.0
2016,11,1,0,2,Offline TA/TO,52.0
2016,11,1,0,2,Offline TA/TO,52.0
2016,11,1,0,2,Online TA,127.8
2016,11,1,0,2,Online TA,93.6
2016,11,1,0,2,Offline TA/TO,52.0
2016,11,1,0,2,Offline TA/TO,52.0
2016,11,1,0,2,Offline TA/TO,52.0
2016,11,1,0,2,Online TA,93.6
2016,11,1,0,2,Offline TA/TO,52.0
2016,11,1,0,2,Online TA,174.0
2016,11,1,0,2,Offline TA/TO,70.0
2016,11,1,0,2,Online TA,93.6
2016,11,1,0,2,Online TA,102.6
2016,11,1,0,2,Offline TA/TO,52.0
2016,11,1,0,2,Offline TA/TO,52.0
2016,11,1,0,2,Offline TA/TO,52.0
2016,11,1,0,2,Offline TA/TO,52.0
2016,11,1,0,2,Offline TA/TO,52.0
2016,11,1,0,2,Online TA,90.0
2016,11,1,0,2,Online TA,88.0
2016,11,1,0,2,Offline TA/TO,52.0
